Source_X,Source_Y,Source_Z,Absorb_X,Absorb_Y,Absorb_Z,Scatter_X,Scatter_Y,Scatter_Z,Theta,Energy
1.71,39.17,200,0.65,43.30572791364978,-100.93796201919342,0.65,36.75,0.0,0.8558554243802977,995440.4842502982
1.71,39.17,200,9.15,28.483968125297427,-108.99090890137204,9.15,19.05,0.0,0.33806917644390616,971481.874782954
1.71,39.17,200,32.96,20.687911009391414,-109.69922940825573,32.96,10.74,0.0,0.10211197243891218,756562.3826368684
1.71,39.17,200,37.09,23.355971710613822,-108.68004543903795,37.09,33.35,0.0,3.1070316783027767,999652.4956209414
25.76,35.38,200,8.17,23.832534862277775,-109.94804474558826,8.17,14.07,0.0,0.21836252567705833,934263.0371118396
25.76,35.38,200,16.81,31.624072549941275,-100.11332963548685,16.81,22.7,0.0,0.4681441197968589,984922.0844404934
25.76,35.38,200,28.12,29.896006116333098,-99.55859556374655,28.12,20.86,0.0,0.44269467435823767,983168.695831357
25.76,35.38,200,34.11,12.863445368426591,-95.95197591584918,34.11,2.89,0.0,0.07289223878716192,612954.5786390204
25.76,35.38,200,30.57,21.440628673954812,-95.65331996538663,30.57,11.47,0.0,0.07666252700029098,636593.7806920973
4.3,34.38,200,13.42,12.27570186833028,-102.46478346632654,13.42,2.46,0.0,0.1922846988695823,916807.3072840212
4.3,34.38,200,35.65,31.169438457974515,-104.4443424083407,35.65,21.32,0.0,0.1737474484883644,899978.8329998831
4.3,34.38,200,7.61,37.86634245617813,-108.12278247421568,7.61,28.33,0.0,0.3057075359478817,965344.8805956676
4.3,34.38,200,14.61,30.062909595016336,-98.95112026873716,14.61,20.11,0.0,0.09708492148807342,737488.6711640281
4.3,34.38,200,23.76,12.157746994617824,-91.96352370541815,23.76,5.29,0.0,0.8137538726670231,994958.9328826661
38.96,17.12,200,28.35,26.875015370859558,-94.98095673234947,28.35,20.55,0.0,0.8860177300853302,995744.3310912341
38.96,17.12,200,19.86,26.665202867317404,-99.07962625677146,19.86,20.88,0.0,0.9538829179216534,996326.1823870253
38.96,17.12,200,15.03,38.04309954141995,-92.11299610170333,15.03,28.3,0.0,0.22715986484102615,938951.2770943283
38.96,17.12,200,2.4,25.37735428423712,-102.07264869364879,2.4,21.54,0.0,1.176958303865123,997583.7678908451
38.96,17.12,200,34.39,37.34244373502601,-90.00429161729255,34.39,27.73,0.0,0.27931551845597824,958769.2725685281
38.68,2.02,200,3.67,17.83864502352587,-109.75420128166563,3.67,8.6,0.0,0.3927383555342776,978711.4589371715
38.68,2.02,200,5.3,17.26716878975155,-90.30385452150897,5.3,10.21,0.0,0.7873618551751197,994617.1756566094
38.68,2.02,200,20.19,21.96480701959547,-107.52133540214021,20.19,13.48,0.0,0.5576884648586742,989327.7386517562
38.68,2.02,200,29.41,21.149612274236475,-92.97217065327024,29.41,16.89,0.0,1.130772273254292,997382.8906497272
38.68,2.02,200,3.52,1.225262332418021,-109.88430836580594,3.52,8.43,0.0,2.3752815742713107,999405.6121197969
19.86,22.68,200,30.02,28.138514356699407,-90.03599596631203,30.02,34.57,0.0,2.2693993136192696,999348.8991844008
19.86,22.68,200,29.8,34.757274247957234,-107.46128183470593,29.8,25.05,0.0,0.24255520837796984,946050.206727827
19.86,22.68,200,37.64,26.17603569565825,-102.60997529275373,37.64,35.56,0.0,2.7887565149777984,999568.7060593393
19.86,22.68,200,13.73,15.930441734689047,-106.94126557908517,13.73,5.98,0.0,0.09959844696349279,747264.8308147425
19.86,22.68,200,38.0,37.3872617033234,-107.51364863481834,38.0,30.44,0.0,0.8027571987120634,994820.5980456683
23.11,27.34,200,4.05,37.0003509977529,-94.36954197415541,4.05,37.99,0.0,1.6699234877317484,998798.2571865092
23.11,27.34,200,30.75,14.709127801622746,-101.12324125792337,30.75,5.62,0.0,0.4301270469811408,982188.538469402
23.11,27.34,200,11.97,26.401217167445658,-92.1439891901423,11.97,17.0,0.0,0.34780908766115626,973014.2287270422
23.11,27.34,200,39.02,43.25339898093129,-109.31492714220798,39.02,34.99,0.0,0.5982190631498117,990711.8977500912
23.11,27.34,200,12.17,22.1433690134393,-109.99877897887028,12.17,12.58,0.0,0.29659600609948644,963262.370638753
0.45,0.79,200,17.2,40.46004456099649,-102.28891479971226,17.2,33.31,0.0,0.774165846429168,994433.1394664487
0.45,0.79,200,11.44,17.406403761461483,-92.07615436166152,11.44,9.75,0.0,0.6987600821665867,993175.4917497685
0.45,0.79,200,33.81,40.0615833222473,-91.04402810693706,33.81,30.09,0.0,0.0754057642625813,628911.9452021875
0.45,0.79,200,30.62,40.37967999551439,-92.79027339199767,30.62,30.68,0.0,0.24569711522224405,947348.9898635797
0.45,0.79,200,2.77,32.25389197372567,-109.55514599054612,2.77,22.38,0.0,0.15898048632027556,882813.4572839844
35.16,6.52,200,19.67,11.711914292675447,-107.65916860342872,19.67,1.72,0.0,0.040216407606710025,325268.1706698844
35.16,6.52,200,27.07,42.39067725526738,-97.38576462908215,27.07,37.02,0.0,1.0038392367456135,996681.549414772
35.16,6.52,200,18.9,11.77700326141177,-105.24119595067609,18.9,20.79,0.0,2.6935567375962894,999537.7008755738
35.16,6.52,200,26.81,16.59124329756006,-102.87658373918163,26.81,6.71,0.0,0.15426762605386424,876442.2140776418
35.16,6.52,200,17.4,3.3803970875176037,-107.8488289017731,17.4,0.19,0.0,1.246080254439156,997843.8259014557
17.79,11.71,200,26.07,23.06894750410109,-100.96147332382986,26.07,31.35,0.0,2.546515497284256,999482.8097432822
17.79,11.71,200,15.83,18.059380345615857,-109.99919408300403,15.83,10.59,0.0,0.7273514344494821,993698.1526919634
17.79,11.71,200,4.18,18.267253830443217,-98.4239422564233,4.18,8.43,0.0,0.1806596435457677,906786.4118337701
17.79,11.71,200,9.59,24.259908502204294,-93.87990178592139,9.59,14.27,0.0,0.044929267873121355,375653.9010393494
17.79,11.71,200,22.29,9.052581173290434,-90.00511810469905,22.29,3.6,0.0,0.9940993255283634,996616.4270959765
13.34,36.66,200,21.05,40.661725584130835,-100.13388173134763,21.05,30.78,0.0,0.15395343536943681,875999.9814332579
13.34,36.66,200,9.21,28.79921028410496,-101.77318364962638,9.21,18.8,0.0,0.012567627377096883,44960.562420193455
13.34,36.66,200,13.71,12.91773058035298,-91.07551894836286,13.71,5.44,0.0,0.7260946717117724,993676.457036629
13.34,36.66,200,8.27,18.05856233092387,-91.51879556042154,8.27,9.34,0.0,0.5118166249322705,987354.2879661508
13.34,36.66,200,0.7,30.040332731611812,-90.83071952358796,0.7,29.8,0.0,1.5467607394361989,998599.5499535705
24.84,32.16,200,39.17,23.167911009391418,-103.85847794666516,39.17,13.22,0.0,0.10211197243891218,756562.3826368684
24.84,32.16,200,27.58,18.013211265894032,-100.4666190352867,27.58,10.85,0.0,0.7722807023226035,994406.0814094092
24.84,32.16,200,0.39,31.52291155279722,-90.37795658508844,0.39,21.77,0.0,0.22276119525904226,936670.7168946515
24.84,32.16,200,20.97,10.613475088401273,-91.45016709696161,20.97,0.63,0.0,0.05749689525021824,496311.66579537914
24.84,32.16,200,20.36,30.869950642147515,-104.19704315552553,20.36,20.87,0.0,0.0031419068442742207,2933.6918348044856
36.39,30.22,200,33.36,25.30470250975846,-102.46983847317672,33.36,34.64,0.0,2.7749321248629917,999564.4007688944
36.39,30.22,200,32.68,19.4180614066211,-108.48998521426417,32.68,9.49,0.0,0.12002084145127523,811091.028816346
36.39,30.22,200,31.11,14.015354336396301,-109.99902321879986,31.11,4.16,0.0,0.17029135095966277,896303.009327978
36.39,30.22,200,22.84,14.591872841578997,-106.3254320319445,22.84,5.46,0.0,0.4197587543950359,981314.4125701936
36.39,30.22,200,8.87,17.308480082072982,-97.89190032615305,8.87,22.79,0.0,2.1509494255901314,999275.2772219522
33.04,0.07,200,20.6,9.408835302110978,-103.64008347000603,20.6,4.07,0.0,1.0076095249587427,996706.2547314509
33.04,0.07,200,13.42,43.19711041451751,-96.84383755642746,13.42,35.15,0.0,0.6356077545966748,991763.732130404
33.04,0.07,200,4.46,35.571235337564055,-92.38355406085877,4.46,26.65,0.0,0.46877250116571373,984961.8730075379
33.04,0.07,200,32.11,43.41666487775416,-91.175291297039,32.11,35.25,0.0,0.6151853601088925,991212.704941763
33.04,0.07,200,38.21,24.953007709077433,-107.94043682440542,38.21,15.06,0.0,0.14641285894317868,864671.5453934288
29.53,13.71,200,22.88,35.54429786885407,-98.43554280802881,22.88,25.79,0.0,0.2221328138901874,936334.7553336421
29.53,13.71,200,15.61,42.56785004721968,-106.99660171074336,15.61,32.57,0.0,0.020736585172209856,113606.8933470042
29.53,13.71,200,37.38,38.06875577400791,-99.10829999680402,37.38,32.85,0.0,1.0217481057579765,996796.4870337874
29.53,13.71,200,8.32,7.022245727317659,-90.05961780217996,8.32,7.68,0.0,1.6366192751824415,998748.9153739223
29.53,13.71,200,12.02,41.94566724366779,-105.69909405728094,12.02,32.85,0.0,0.4285560935590037,982060.0641092105
19.0,8.52,200,26.32,10.145677955524343,-106.09854903670694,26.32,19.81,0.0,2.881756957568315,999596.0779533549
19.0,8.52,200,17.63,7.588085776448102,-99.95543243774421,17.63,16.92,0.0,2.7739895528097094,999564.104881567
19.0,8.52,200,10.14,26.932077953028397,-106.46046690919603,10.14,26.29,0.0,1.5065443318294889,998523.8998806215
19.0,8.52,200,39.86,2.103104369021617,-90.07659981126217,39.86,10.67,0.0,2.59961372295249,999503.7078190409
19.0,8.52,200,25.97,26.469987660529263,-91.34905710264003,25.97,16.47,0.0,0.0015709534221371104,735.0402991110459
23.59,22.48,200,10.51,14.609876353900479,-99.54516081456919,10.51,11.93,0.0,1.2994926707918177,998017.0805039438
23.59,22.48,200,1.46,4.633915488638177,-90.93553954524646,1.46,6.86,0.0,1.7952855708182898,998960.0493450322
23.59,22.48,200,1.94,24.59282525330795,-101.67950970909962,1.94,31.67,0.0,2.35705851457452,999396.3927330365
23.59,22.48,200,19.99,2.333148382732851,-103.5289150798702,19.99,0.91,0.0,1.4279966607226333,998357.3302152619
23.59,22.48,200,32.99,22.149928268728186,-99.63133552909217,32.99,27.51,0.0,2.13649665410647,999265.447366186
30.43,0.58,200,32.76,8.367292429205502,-108.7969547657825,32.76,0.47,0.0,0.6604288186664412,992366.546706759
30.43,0.58,200,33.42,9.95388379950346,-100.61369999823887,33.42,0.04,0.0,0.13133170609066241,837158.5704497756
30.43,0.58,200,18.71,37.20076003555459,-109.99932092548732,18.71,27.32,0.0,0.15458181673829166,876882.1955815443
30.43,0.58,200,15.59,24.848350201799825,-96.20317441062564,15.59,15.0,0.0,0.17437582985721925,900626.9005697157
30.43,0.58,200,16.81,27.15776974981459,-96.89483873226891,16.81,18.45,0.0,0.5140159597232625,987460.9168694816
27.51,34.01,200,26.74,16.855975324593743,-109.97577144852305,26.74,13.34,0.0,1.2115192791521394,997719.34247197
27.51,34.01,200,11.61,30.997072904819483,-109.70905966180749,11.61,21.79,0.0,0.40090731332939056,979552.6164215424
27.51,34.01,200,27.18,27.404905116048887,-91.06286803193494,27.18,17.92,0.0,0.32235964222253505,968723.6629683396
27.51,34.01,200,8.78,24.334750465689908,-93.47413588285887,8.78,15.68,0.0,0.5246984429937949,987960.2048879383
27.51,34.01,200,29.46,30.853213656583165,-97.21549907871889,29.46,20.9,0.0,0.096770730803646,736231.6396762384
6.63,32.98,200,30.02,35.31477516189228,-101.99830358963233,30.02,25.92,0.0,0.34969423176772074,973296.64689071
6.63,32.98,200,39.86,39.2554733218073,-100.99290262800469,39.86,30.37,0.0,0.4766272682763993,985446.28548042
6.63,32.98,200,22.95,8.883912114049089,-106.6068035541065,22.95,5.78,0.0,1.255191784287551,997874.9484304849
6.63,32.98,200,33.88,18.143957987995883,-108.58633207165545,33.88,14.74,0.0,1.2234585251603816,997763.536636309
6.63,32.98,200,36.67,11.841440651804312,-98.83980819408755,36.67,8.47,0.0,1.2269146226890832,997776.0902253573
4.02,23.93,200,11.99,6.503197262126827,-90.12645852803797,11.99,1.9,0.0,1.0924410097541466,997196.5417599633
4.02,23.93,200,1.85,43.07781417532308,-94.47765483073947,1.85,37.15,0.0,0.9362882395937178,996187.3432496293
4.02,23.93,200,38.23,30.168215210541998,-94.012541076978,38.23,38.5,0.0,2.555627027132651,999486.48853082
4.02,23.93,200,17.16,33.1022506812534,-107.93450432435763,17.16,24.15,0.0,0.46186030610831047,984515.4085319663
4.02,23.93,200,27.43,10.03501711560682,-91.39237480816143,27.43,4.13,0.0,0.9391159557535645,996210.181418379
36.4,0.22,200,20.96,37.108281965935824,-108.81149857530352,20.96,32.48,0.0,1.0896132935942997,997182.013555193
36.4,0.22,200,32.32,21.8336890407675,-108.6550261633827,32.32,23.07,0.0,1.6947445518015147,998833.15738245
36.4,0.22,200,0.33,41.9495849029909,-109.73468227467669,0.33,31.95,0.0,0.00911152984839524,24147.415720446385
36.4,0.22,200,36.94,-1.1141167336582611,-109.5627248294089,36.94,1.93,0.0,1.8801170556136937,999051.6834971221
36.4,0.22,200,31.57,40.390784625425674,-90.0974722431314,31.57,31.06,0.0,0.36791729146451124,975813.9864001673
21.8,20.89,200,20.3,7.654708575010636,-90.00042501958139,20.3,16.3,0.0,2.615009066489434,999509.5304028032
21.8,20.89,200,37.87,10.375905992846116,-92.97321550243672,37.87,0.42,0.0,0.0939430146437992,724553.2826432968
21.8,20.89,200,4.38,27.291085516128447,-99.61531755018125,4.38,17.63,0.0,0.26109245875918774,953092.3949212512
21.8,20.89,200,4.1,41.976352321093636,-100.43113022926349,4.1,33.47,0.0,0.5536039859611177,989171.3910678878
21.8,20.89,200,3.74,15.857327783414686,-98.41590273603217,3.74,6.11,0.0,0.22527472073446161,937988.8914398932
22.48,14.62,200,31.21,4.797146853236347,-109.73206057684834,31.21,7.17,0.0,1.8103667236708059,998977.2846146018
22.48,14.62,200,0.96,15.768697452637614,-107.76563347957318,0.96,6.09,0.0,0.2541802637017845,950634.1485587455
22.48,14.62,200,19.45,34.646323036330685,-101.44254292500567,19.45,24.97,0.0,0.2551228357550667,950980.3984906453
22.48,14.62,200,19.21,15.626227958511103,-90.0418068443216,19.21,18.2,0.0,1.8311033088430158,999000.2922801666
22.48,14.62,200,25.39,24.0074917573409,-101.3340689029509,25.39,26.16,0.0,1.7877449943920316,998951.2679115023
32.33,14.04,200,1.66,28.97722374698285,-109.46340565321157,1.66,18.98,0.0,0.023564301332056656,142003.34182567766
32.33,14.04,200,26.63,12.269851272609905,-103.22521635976796,26.63,3.36,0.0,0.4712860266411331,985119.4704938821
32.33,14.04,200,33.43,18.99466209479004,-109.44904405422932,33.43,9.92,0.0,0.4335831445098425,982466.3974738099
32.33,14.04,200,15.48,19.305116458375444,-90.02441821704895,15.48,11.01,0.0,0.592563630830118,990535.4478556802
32.33,14.04,200,31.64,18.12518564317194,-91.39206644352332,31.64,27.13,0.0,2.691671593489725,999537.0535146097
9.24,31.42,200,21.16,28.633013504220113,-94.88016866098599,21.16,19.8,0.0,0.48793813291578647,986103.9312066901
9.24,31.42,200,32.07,41.32958549257118,-109.95727354647295,32.07,38.05,0.0,1.2366545339063333,997810.9056568714
9.24,31.42,200,31.34,10.710239369697458,-92.98271149545185,31.34,2.58,0.0,0.6214691737974408,991387.9828566677
9.24,31.42,200,29.38,16.9375283270999,-109.8706499496004,29.38,8.66,0.0,0.5957055376743923,990634.0881419341
9.24,31.42,200,24.21,43.986916168382685,-91.081628616006,24.21,36.78,0.0,0.765996888634055,994314.4514866989
6.17,33.98,200,17.51,14.727764054083565,-92.2923272294,17.51,23.0,0.0,2.544944543862119,999482.1714755498
6.17,33.98,200,29.07,10.675971087461056,-107.58786113418607,29.07,0.87,0.0,0.19731174982042107,920660.3746809497
6.17,33.98,200,10.31,2.586371304557938,-109.4452950691233,10.31,0.44,0.0,1.3544760405666165,998174.5068576247
6.17,33.98,200,36.54,9.999624297727628,-90.0648915572352,36.54,0.01,0.0,0.0455576492419762,382191.11108520476
6.17,33.98,200,19.24,12.798678770242761,-104.32878041413089,19.24,3.69,0.0,0.42541418671472947,981798.9360488767
20.78,7.55,200,27.1,24.67247557408973,-106.94163526727912,27.1,34.66,0.0,3.091636334765833,999649.0281539033
20.78,7.55,200,13.06,18.98585655820001,-100.07427399324429,13.06,15.87,0.0,1.2539350215498415,997870.6958532027
20.78,7.55,200,23.87,33.1841706560712,-102.74856885810381,23.87,23.85,0.0,0.366974719411229,975692.6079448989
20.78,7.55,200,34.95,7.903532908269021,-95.5477957644286,34.95,2.18,0.0,0.9614234943479115,996383.3759800541
20.78,7.55,200,8.44,31.123785081558395,-109.7940113017656,8.44,23.59,0.0,0.717611523232232,993527.0429876912
30.97,5.8,200,2.4,19.600829694709375,-97.24840215734889,2.4,29.6,0.0,3.128710835528269,999657.2919027417
30.97,5.8,200,6.21,13.865354683053766,-107.07839706958636,6.21,4.06,0.0,0.1976259405048485,920892.5054126711
30.97,5.8,200,10.99,40.878755419429325,-92.85850567945103,10.99,31.15,0.0,0.2334436785295746,942005.606267061
30.97,5.8,200,12.9,25.89758657059185,-108.34956318015632,12.9,32.11,0.0,2.2411221520208016,999332.3783139318
30.97,5.8,200,35.09,32.402006942272294,-102.58001999126935,35.09,24.34,0.0,0.6330942291212555,991698.7473023396
1.24,12.47,200,24.28,41.96520408128295,-91.99971194162231,24.28,34.38,0.0,0.7097567561215464,993383.9348067517
1.24,12.47,200,7.66,29.732632661588646,-91.60535413652626,7.66,39.69,0.0,3.049220592368131,999639.2018875689
1.24,12.47,200,11.72,29.32852440599385,-95.17296565961591,11.72,21.77,0.0,0.7138412350191029,993458.9354352951
1.24,12.47,200,21.82,11.578096727567763,-104.75426511536472,21.82,12.17,0.0,1.6300212708094657,998738.7800770538
1.24,12.47,200,9.85,31.258031235847874,-90.45523836288892,9.85,23.33,0.0,0.6554017677156024,992249.9099702145
3.27,12.13,200,27.55,10.446976918130378,-106.21731606383203,27.55,1.55,0.0,0.4741137428009799,985293.8389496771
3.27,12.13,200,25.97,20.78928885365189,-90.00976395603308,25.97,11.57,0.0,0.3977654064851163,979235.0525718655
3.27,12.13,200,37.97,28.05353958807806,-98.11411353455902,37.97,19.44,0.0,0.5328674007889078,988322.2397503058
3.27,12.13,200,0.57,32.46162819323993,-109.90928959643456,0.57,22.57,0.0,0.14735543099646095,866166.32568012
3.27,12.13,200,14.5,30.113264281202284,-102.7039069882409,14.5,29.49,0.0,1.5084294759360533,998527.581415638
21.31,32.64,200,19.43,22.029706860458536,-93.63623902939912,19.43,28.87,0.0,2.324068492709641,999379.1479128492
21.31,32.64,200,8.85,-0.786871472614876,-92.21906237072726,8.85,1.03,0.0,1.7534982097894425,998909.9516932874
21.31,32.64,200,12.46,37.7453848771008,-109.70699165195575,12.46,28.09,0.0,0.2632917935501797,953836.7547052494
21.31,32.64,200,31.32,31.06889944531398,-100.86807432440592,31.32,25.92,0.0,1.0299170635530897,996846.9429490757
21.31,32.64,200,38.58,16.197627519786316,-96.69718676182372,38.58,7.78,0.0,0.570256092235771,989788.2034956639
35.86,10.14,200,16.68,22.810461941858474,-109.49313570260743,16.68,13.42,0.0,0.35095099450543044,973482.4919858474
35.86,10.14,200,17.63,14.499891645319314,-108.88672113787423,17.63,16.36,0.0,1.7578968793714265,998915.3936464307
35.86,10.14,200,20.11,35.29920021892248,-100.38993162091872,20.11,31.66,0.0,1.1983232704061877,997668.9560373294
35.86,10.14,200,33.55,6.013465398050609,-90.01580395104054,33.55,8.04,0.0,1.7748631763305074,998936.0069305542
35.86,10.14,200,38.49,4.89847038762252,-96.34377326951044,38.49,3.55,0.0,1.4355372371488915,998374.5132244651
12.49,17.19,200,9.21,33.65620864346642,-109.45275412267756,9.21,29.32,0.0,1.1222891247747517,997343.2835514545
12.49,17.19,200,4.16,31.322502366128134,-105.84643324598211,4.16,22.3,0.0,0.4458365812025119,983401.1626324909
12.49,17.19,200,13.02,11.697418826709564,-92.16320502911006,13.02,17.15,0.0,2.14749332806143,999272.9446313537
12.49,17.19,200,6.08,20.119343781932045,-93.83882166814006,6.08,10.52,0.0,0.28402837872238956,960072.0152302819
12.49,17.19,200,6.96,26.678151763406596,-109.52574093316417,6.96,19.19,0.0,0.7245237182896352,993649.1798853241
37.91,25.92,200,38.82,17.408437106201056,-109.45335794976069,38.82,7.48,0.0,0.1197066507668478,810286.4555624679
37.91,25.92,200,16.27,9.856468892767953,-107.67173308832272,16.27,1.0,0.0,0.4829110819649477,985817.2386180855
37.91,25.92,200,19.74,12.060713113532632,-109.07051089455253,19.74,6.85,0.0,1.0226906778112588,996802.3703760548
37.91,25.92,200,35.37,8.299172163510855,-103.18538045121396,35.37,0.1,0.0,0.6095299277891988,991050.3529438118
37.91,25.92,200,2.03,29.26553128227742,-94.99796508899949,2.03,34.29,0.0,2.097222818553042,999237.7028182492
21.82,3.86,200,9.97,14.126652614905128,-109.98823726559571,9.97,4.16,0.0,0.08168957795112974,665441.118976561
21.82,3.86,200,17.83,14.154623017175812,-105.31826179957862,17.83,4.7,0.0,0.3317853627553577,970423.6682181789
21.82,3.86,200,18.41,11.647159784225583,-90.01190056908385,18.41,1.71,0.0,0.11216607434058969,789471.9520300326
21.82,3.86,200,24.58,34.639940277008805,-109.49566550428919,24.58,24.64,0.0,0.003456097528701643,3547.5815622177906
21.82,3.86,200,34.72,27.659525674397194,-101.80631685343418,34.72,17.66,0.0,0.009739911217250085,27498.198867275845
28.42,32.03,200,23.89,16.560503326561143,-99.77245799343031,23.89,13.92,0.0,1.3035771496893742,998029.4621624805
28.42,32.03,200,35.83,10.524034336160817,-96.80716041653001,35.83,9.5,0.0,1.4682130683293433,998445.9452589938
28.42,32.03,200,22.1,10.424015372566696,-99.20843847803772,22.1,9.45,0.0,1.473240119280182,998456.5158642794
28.42,32.03,200,14.27,21.857601956043553,-96.63851325395294,14.27,20.64,0.0,1.4487332458948432,998403.9417657135
28.42,32.03,200,16.02,28.953489095327782,-90.19289443763648,16.02,19.25,0.0,0.24412616180010696,946705.421053608
19.52,27.3,200,25.72,16.062107102364646,-94.65032474415892,25.72,7.82,0.0,0.6019893513629407,990826.8121337615
19.52,27.3,200,34.66,12.625422849400618,-91.04571647297789,34.66,22.6,0.0,3.0702713682247684,999644.1295064108
19.52,27.3,200,15.12,32.24327593649789,-92.96978613782645,15.12,30.73,0.0,1.418885130874238,998336.2016080873
19.52,27.3,200,14.2,11.405645068394442,-91.00537115671963,14.2,1.46,0.0,0.10431130722990413,764325.8072359405
19.52,27.3,200,1.5,11.78895748282986,-92.40851881314728,1.5,11.31,0.0,1.5228822474197148,998555.3547125219
19.03,32.19,200,18.07,35.70785300408984,-106.70502291909537,18.07,25.84,0.0,0.16275077453340464,887576.7256618412
19.03,32.19,200,14.05,17.717436921840736,-92.6609973736535,14.05,7.83,0.0,0.15018314715630776,870512.1955419392
19.03,32.19,200,20.48,13.998524130936307,-92.10875182042685,20.48,4.62,0.0,0.3544070920341321,973983.7645090778
19.03,32.19,200,28.82,13.492533573664748,-102.69753290567769,28.82,3.5,0.0,0.038645454184572915,308027.4993826548
19.03,32.19,200,20.13,13.307367040126504,-90.86507838113812,20.13,3.32,0.0,0.05027050950838753,429625.74597556517
22.43,2.96,200,29.15,30.48701684854244,-101.1370474286895,29.15,22.5,0.0,0.6456618564983524,992016.2070972091
22.43,2.96,200,32.56,10.033155202074703,-96.79676383639605,32.56,7.7,0.0,1.3353104088165437,998121.829982289
22.43,2.96,200,26.92,30.326819831776227,-106.87705759685328,26.92,33.26,0.0,1.868492000289879,999039.8590771931
22.43,2.96,200,28.52,41.439963532436906,-91.15019023660739,28.52,31.67,0.0,0.2149064281483567,932276.0347754728
22.43,2.96,200,3.61,22.889940277008808,-90.00748199196626,3.61,12.89,0.0,0.003456097528701643,3547.5815622177906
6.77,7.59,200,14.02,15.338915425679303,-105.13944666964265,14.02,24.5,0.0,2.729060284936588,999549.643557504
6.77,7.59,200,4.02,5.909245398436693,-107.84059994385136,4.02,1.32,0.0,1.0940119631762837,997204.5645328669
6.77,7.59,200,5.39,21.875521757129356,-104.4379960210257,5.39,11.96,0.0,0.13007494335295275,834519.9066903669
6.77,7.59,200,28.44,14.84304688716475,-95.70674476616749,28.44,6.34,0.0,0.5542323673299725,989195.6664814898
6.77,7.59,200,17.14,16.71810274258573,-108.45796443603633,17.14,6.72,0.0,0.01947982243450017,101610.4793917035
36.29,34.46,200,36.7,42.775684316571606,-96.27136147320822,36.7,32.8,0.0,0.0697503319428877,591852.4986292152
36.29,34.46,200,16.62,4.959941070313817,-99.4013373401676,16.62,0.24,0.0,1.0792450010081949,997127.7666519306
36.29,34.46,200,38.5,11.125040007889183,-102.20042469508152,38.5,7.25,0.0,1.1728738249675665,997566.9513627156
36.29,34.46,200,15.59,33.56984008085263,-100.59808710692268,15.59,23.57,0.0,0.005655432319693597,9443.106448191567
36.29,34.46,200,18.56,29.126516350055695,-91.19919505586819,18.56,22.54,0.0,0.8517709454827412,995396.8536916184
28.48,1.21,200,37.24,38.81321501584864,-107.78784660177172,37.24,29.05,0.0,0.2180483349926309,934085.9531396518
28.48,1.21,200,34.58,27.324138576088743,-109.75293715017779,34.58,27.31,0.0,1.5693824687149733,998639.5753492146
28.48,1.21,200,6.45,23.387175410168876,-101.19472633205329,6.45,13.48,0.0,0.1363587570415012,847142.4952819444
28.48,1.21,200,12.41,37.37758452654441,-107.8018825440048,12.41,36.77,0.0,1.5100004293581906,998530.6388550678
28.48,1.21,200,14.19,-3.0847934032775948,-90.013642878642,14.19,5.38,0.0,2.58013390051799,999496.1906698836
13.92,34.09,200,23.71,33.84818305937011,-109.99954481114952,23.71,37.32,0.0,1.9253605141712424,999095.6844680862
13.92,34.09,200,13.55,17.781439265654612,-90.92091030932893,13.55,8.06,0.0,0.23658558537384883,943449.2019494679
13.92,34.09,200,24.8,32.71828190094151,-94.3881166328252,24.8,22.72,0.0,0.018537250381217903,92906.58200252452
13.92,34.09,200,9.95,24.322909595016338,-96.77011743354012,9.95,14.37,0.0,0.09708492148807342,737488.6711640281
13.92,34.09,200,7.31,23.027060637565743,-100.29934701456384,7.31,18.15,0.0,1.0613361319958317,997030.3105145004
12.92,29.08,200,16.51,3.931410963579639,-106.63835072027919,16.51,1.3,0.0,1.3045197217426565,998032.3030080184
12.92,29.08,200,3.8,27.092850598318307,-90.01053755575192,3.8,17.25,0.0,0.17751773670149348,903777.9219888931
12.92,29.08,200,5.25,40.17101489271208,-95.76075866894189,5.25,31.3,0.0,0.4797691751206735,985633.5490936652
12.92,29.08,200,8.76,13.826557384210531,-90.08921012197366,8.76,8.64,0.0,1.0255183939711057,996819.9235852243
12.92,29.08,200,31.56,31.350972435213112,-90.14488691441531,31.56,21.61,0.0,0.22810243689430842,939424.269523102
4.81,14.91,200,10.37,33.55862583238875,-109.6829058417562,10.37,28.18,0.0,1.0028966646923312,996675.3297015679
4.81,14.91,200,34.96,23.11821664762546,-109.20300445086073,34.96,16.18,0.0,0.8040139614497731,994836.6935448617
4.81,14.91,200,32.49,22.417976454976944,-106.87793202727502,32.49,18.63,0.0,1.1822995455003893,997605.4971441262
4.81,14.91,200,26.95,33.14784128825157,-109.87868265669957,26.95,34.2,0.0,1.6762073014202967,998807.2391901369
4.81,14.91,200,25.24,19.608955605162052,-109.94127070490423,25.24,9.61,0.0,0.014452771483661416,58610.50416406104
17.05,13.68,200,20.62,15.09904356598797,-105.54251083102007,20.62,8.61,0.0,0.8646527635442656,995532.378988786
17.05,13.68,200,21.19,25.14248229908404,-105.67616389819518,21.19,18.53,0.0,0.8483148479540396,995359.445267517
17.05,13.68,200,0.53,37.427153254724104,-103.50876421668066,0.53,34.82,0.0,1.307033247218076,998039.8486501145
17.05,13.68,200,39.24,25.90711475556352,-104.87252263814258,39.24,17.08,0.0,0.48919489565349616,986174.252385989
